pair_id,sample_id_1,sample_id_2,image_1,image_2,code_path_1,code_path_2,family_id_1,family_id_2,subject_id_1,subject_id_2,iris_id_1,iris_id_2,twin_id_1,twin_id_2,eye_1,eye_2,relation,is_genuine,is_twin,is_unrelated,match_ok,hd,best_shift,common_bits,error,_matched_stems,matching_source
49536,25,57,03/1L/S3031L06.jpg,05/2L/S3052L02.jpg,data/features/daugman_strict_v3/gabor_codes/03__1L__S3031L06.jpg.npz,data/features/daugman_strict_v3/gabor_codes/05__2L__S3052L02.jpg.npz,3,5,F03_T1,F05_T2,F03_T1_L,F05_T2_L,1,2,L,L,unrelated,0,0,1,True,0.4622649429147079,-2,23824,,"S3031L06,S3052L02",filtered_from_final_matching_results
49586,25,107,03/1L/S3031L06.jpg,09/2R/S3092R02.jpg,data/features/daugman_strict_v3/gabor_codes/03__1L__S3031L06.jpg.npz,data/features/daugman_strict_v3/gabor_codes/09__2R__S3092R02.jpg.npz,3,9,F03_T1,F09_T2,F03_T1_L,F09_T2_R,1,2,L,R,unrelated,0,0,1,True,0.4250519570488396,0,23096,,"S3031L06,S3092R02",filtered_from_final_matching_results
49596,25,117,03/1L/S3031L06.jpg,10/1L/S3101L08.jpg,data/features/daugman_strict_v3/gabor_codes/03__1L__S3031L06.jpg.npz,data/features/daugman_strict_v3/gabor_codes/10__1L__S3101L08.jpg.npz,3,10,F03_T1,F10_T1,F03_T1_L,F10_T1_L,1,1,L,L,unrelated,0,0,1,True,0.4943605518269948,-6,21456,,"S3031L06,S3101L08",filtered_from_final_matching_results
49615,132,148,10/2L/S3102L06.jpg,11/1L/S3111L03.jpg,data/features/daugman_strict_v3/gabor_codes/10__2L__S3102L06.jpg.npz,data/features/daugman_strict_v3/gabor_codes/11__1L__S3111L03.jpg.npz,10,11,F10_T2,F11_T1,F10_T2_L,F11_T1_L,2,1,L,L,unrelated,0,0,1,True,0.4436086956521739,8,23000,,"S3102L06,S3111L03",filtered_from_final_matching_results
49633,25,154,03/1L/S3031L06.jpg,11/1R/S3111R06.jpg,data/features/daugman_strict_v3/gabor_codes/03__1L__S3031L06.jpg.npz,data/features/daugman_strict_v3/gabor_codes/11__1R__S3111R06.jpg.npz,3,11,F03_T1,F11_T1,F03_T1_L,F11_T1_R,1,1,L,R,unrelated,0,0,1,True,0.5130828581013083,0,23848,,"S3031L06,S3111R06",filtered_from_final_matching_results
49644,25,165,03/1L/S3031L06.jpg,12/1R/S3121R04.jpg,data/features/daugman_strict_v3/gabor_codes/03__1L__S3031L06.jpg.npz,data/features/daugman_strict_v3/gabor_codes/12__1R__S3121R04.jpg.npz,3,12,F03_T1,F12_T1,F03_T1_L,F12_T1_R,1,1,L,R,unrelated,0,0,1,True,0.4389448480845442,-4,24224,,"S3031L06,S3121R04",filtered_from_final_matching_results
49674,25,195,03/1L/S3031L06.jpg,13/2L/S3132L09.jpg,data/features/daugman_strict_v3/gabor_codes/03__1L__S3031L06.jpg.npz,data/features/daugman_strict_v3/gabor_codes/13__2L__S3132L09.jpg.npz,3,13,F03_T1,F13_T2,F03_T1_L,F13_T2_L,1,2,L,L,unrelated,0,0,1,True,0.453045013239188,0,22660,,"S3031L06,S3132L09",filtered_from_final_matching_results
49675,25,196,03/1L/S3031L06.jpg,13/2L/S3132L10.jpg,data/features/daugman_strict_v3/gabor_codes/03__1L__S3031L06.jpg.npz,data/features/daugman_strict_v3/gabor_codes/13__2L__S3132L10.jpg.npz,3,13,F03_T1,F13_T2,F03_T1_L,F13_T2_L,1,2,L,L,unrelated,0,0,1,True,0.4729778745012695,-6,22056,,"S3031L06,S3132L10",filtered_from_final_matching_results
49684,25,205,03/1L/S3031L06.jpg,14/2L/S3142L03.jpg,data/features/daugman_strict_v3/gabor_codes/03__1L__S3031L06.jpg.npz,data/features/daugman_strict_v3/gabor_codes/14__2L__S3142L03.jpg.npz,3,14,F03_T1,F14_T2,F03_T1_L,F14_T2_L,1,2,L,L,unrelated,0,0,1,True,0.4359821255100058,-16,20588,,"S3031L06,S3142L03",filtered_from_final_matching_results
49688,25,209,03/1L/S3031L06.jpg,14/2R/S3142R08.jpg,data/features/daugman_strict_v3/gabor_codes/03__1L__S3031L06.jpg.npz,data/features/daugman_strict_v3/gabor_codes/14__2R__S3142R08.jpg.npz,3,14,F03_T1,F14_T2,F03_T1_L,F14_T2_R,1,2,L,R,unrelated,0,0,1,True,0.454236648424231,10,21196,,"S3031L06,S3142R08",filtered_from_final_matching_results
49694,25,215,03/1L/S3031L06.jpg,15/1L/S3151L04.jpg,data/features/daugman_strict_v3/gabor_codes/03__1L__S3031L06.jpg.npz,data/features/daugman_strict_v3/gabor_codes/15__1L__S3151L04.jpg.npz,3,15,F03_T1,F15_T1,F03_T1_L,F15_T1_L,1,1,L,L,unrelated,0,0,1,True,0.466332776850306,12,21564,,"S3031L06,S3151L04",filtered_from_final_matching_results
49696,25,217,03/1L/S3031L06.jpg,15/1L/S3151L06.jpg,data/features/daugman_strict_v3/gabor_codes/03__1L__S3031L06.jpg.npz,data/features/daugman_strict_v3/gabor_codes/15__1L__S3151L06.jpg.npz,3,15,F03_T1,F15_T1,F03_T1_L,F15_T1_L,1,1,L,L,unrelated,0,0,1,True,0.4808114035087719,10,21888,,"S3031L06,S3151L06",filtered_from_final_matching_results
49724,25,245,03/1L/S3031L06.jpg,18/2R/S3182R04.jpg,data/features/daugman_strict_v3/gabor_codes/03__1L__S3031L06.jpg.npz,data/features/daugman_strict_v3/gabor_codes/18__2R__S3182R04.jpg.npz,3,18,F03_T1,F18_T2,F03_T1_L,F18_T2_R,1,2,L,R,unrelated,0,0,1,True,0.4589820942000778,4,20552,,"S3031L06,S3182R04",filtered_from_final_matching_results
49730,76,248,06/2R/S3062R09.jpg,18/2R/S3182R07.jpg,data/features/daugman_strict_v3/gabor_codes/06__2R__S3062R09.jpg.npz,data/features/daugman_strict_v3/gabor_codes/18__2R__S3182R07.jpg.npz,6,18,F06_T2,F18_T2,F06_T2_R,F18_T2_R,2,2,R,R,unrelated,0,0,1,True,0.4672296677069947,-10,21788,,"S3062R09,S3182R07",filtered_from_final_matching_results
49820,75,170,06/2R/S3062R08.jpg,12/2L/S3122L01.jpg,data/features/daugman_strict_v3/gabor_codes/06__2R__S3062R08.jpg.npz,data/features/daugman_strict_v3/gabor_codes/12__2L__S3122L01.jpg.npz,6,12,F06_T2,F12_T2,F06_T2_R,F12_T2_L,2,2,R,L,unrelated,0,0,1,True,0.4125176139032409,-2,25548,,"S3062R08,S3122L01",filtered_from_final_matching_results
49895,49,217,04/2R/S3042R08.jpg,15/1L/S3151L06.jpg,data/features/daugman_strict_v3/gabor_codes/04__2R__S3042R08.jpg.npz,data/features/daugman_strict_v3/gabor_codes/15__1L__S3151L06.jpg.npz,4,15,F04_T2,F15_T1,F04_T2_R,F15_T1_L,2,1,R,L,unrelated,0,0,1,True,0.4777568331762488,-12,21220,,"S3042R08,S3151L06",filtered_from_final_matching_results
49921,170,232,12/2L/S3122L01.jpg,16/2R/S3162R07.jpg,data/features/daugman_strict_v3/gabor_codes/12__2L__S3122L01.jpg.npz,data/features/daugman_strict_v3/gabor_codes/16__2R__S3162R07.jpg.npz,12,16,F12_T2,F16_T2,F12_T2_L,F16_T2_R,2,2,L,R,unrelated,0,0,1,True,0.398353271304091,0,27084,,"S3122L01,S3162R07",filtered_from_final_matching_results
49953,54,180,05/1R/S3051R01.jpg,12/2R/S3122R01.jpg,data/features/daugman_strict_v3/gabor_codes/05__1R__S3051R01.jpg.npz,data/features/daugman_strict_v3/gabor_codes/12__2R__S3122R01.jpg.npz,5,12,F05_T1,F12_T2,F05_T1_R,F12_T2_R,1,2,R,R,unrelated,0,0,1,True,0.4509060955518945,14,24280,,"S3051R01,S3122R01",filtered_from_final_matching_results
50141,58,63,05/2L/S3052L03.jpg,06/1R/S3061R04.jpg,data/features/daugman_strict_v3/gabor_codes/05__2L__S3052L03.jpg.npz,data/features/daugman_strict_v3/gabor_codes/06__1R__S3061R04.jpg.npz,5,6,F05_T2,F06_T1,F05_T2_L,F06_T1_R,2,1,L,R,unrelated,0,0,1,True,0.4321494387669626,6,23876,,"S3052L03,S3061R04",filtered_from_final_matching_results
50169,55,161,05/1R/S3051R03.jpg,12/1L/S3121L03.jpg,data/features/daugman_strict_v3/gabor_codes/05__1R__S3051R03.jpg.npz,data/features/daugman_strict_v3/gabor_codes/12__1L__S3121L03.jpg.npz,5,12,F05_T1,F12_T1,F05_T1_R,F12_T1_L,1,1,R,L,unrelated,0,0,1,True,0.4227912122648964,-10,25308,,"S3051R03,S3121L03",filtered_from_final_matching_results
50383,36,185,03/2R/S3032R05.jpg,13/1L/S3131L10.jpg,data/features/daugman_strict_v3/gabor_codes/03__2R__S3032R05.jpg.npz,data/features/daugman_strict_v3/gabor_codes/13__1L__S3131L10.jpg.npz,3,13,F03_T2,F13_T1,F03_T2_R,F13_T1_L,2,1,R,L,unrelated,0,0,1,True,0.4690257000383582,12,20856,,"S3032R05,S3131L10",filtered_from_final_matching_results
50442,170,204,12/2L/S3122L01.jpg,14/2L/S3142L02.jpg,data/features/daugman_strict_v3/gabor_codes/12__2L__S3122L01.jpg.npz,data/features/daugman_strict_v3/gabor_codes/14__2L__S3142L02.jpg.npz,12,14,F12_T2,F14_T2,F12_T2_L,F14_T2_L,2,2,L,L,unrelated,0,0,1,True,0.4563782991202346,-10,24552,,"S3122L01,S3142L02",filtered_from_final_matching_results
50459,38,50,03/2R/S3032R07.jpg,05/1L/S3051L06.jpg,data/features/daugman_strict_v3/gabor_codes/03__2R__S3032R07.jpg.npz,data/features/daugman_strict_v3/gabor_codes/05__1L__S3051L06.jpg.npz,3,5,F03_T2,F05_T1,F03_T2_R,F05_T1_L,2,1,R,L,unrelated,0,0,1,True,0.4689327485380117,-12,19152,,"S3032R07,S3051L06",filtered_from_final_matching_results
50546,159,187,12/1L/S3121L01.jpg,13/1R/S3131R05.jpg,data/features/daugman_strict_v3/gabor_codes/12__1L__S3121L01.jpg.npz,data/features/daugman_strict_v3/gabor_codes/13__1R__S3131R05.jpg.npz,12,13,F12_T1,F13_T1,F12_T1_L,F13_T1_R,1,1,L,R,unrelated,0,0,1,True,0.4399098832914758,0,27076,,"S3121L01,S3131R05",filtered_from_final_matching_results
50643,53,205,05/1L/S3051L10.jpg,14/2L/S3142L03.jpg,data/features/daugman_strict_v3/gabor_codes/05__1L__S3051L10.jpg.npz,data/features/daugman_strict_v3/gabor_codes/14__2L__S3142L03.jpg.npz,5,14,F05_T1,F14_T2,F05_T1_L,F14_T2_L,1,2,L,L,unrelated,0,0,1,True,0.4453979343863912,-2,26336,,"S3051L10,S3142L03",filtered_from_final_matching_results
50703,97,188,09/2L/S3092L02.jpg,13/1R/S3131R06.jpg,data/features/daugman_strict_v3/gabor_codes/09__2L__S3092L02.jpg.npz,data/features/daugman_strict_v3/gabor_codes/13__1R__S3131R06.jpg.npz,9,13,F09_T2,F13_T1,F09_T2_L,F13_T1_R,2,1,L,R,unrelated,0,0,1,True,0.4329052258635961,12,22580,,"S3092L02,S3131R06",filtered_from_final_matching_results
50830,57,176,05/2L/S3052L02.jpg,12/2L/S3122L07.jpg,data/features/daugman_strict_v3/gabor_codes/05__2L__S3052L02.jpg.npz,data/features/daugman_strict_v3/gabor_codes/12__2L__S3122L07.jpg.npz,5,12,F05_T2,F12_T2,F05_T2_L,F12_T2_L,2,2,L,L,unrelated,0,0,1,True,0.39253529588465,6,26632,,"S3052L02,S3122L07",filtered_from_final_matching_results
50895,77,200,06/2R/S3062R10.jpg,14/1R/S3141R04.jpg,data/features/daugman_strict_v3/gabor_codes/06__2R__S3062R10.jpg.npz,data/features/daugman_strict_v3/gabor_codes/14__1R__S3141R04.jpg.npz,6,14,F06_T2,F14_T1,F06_T2_R,F14_T1_R,2,1,R,R,unrelated,0,0,1,True,0.4249349522983521,-14,23060,,"S3062R10,S3141R04",filtered_from_final_matching_results
50963,26,61,03/1R/S3031R09.jpg,06/1L/S3061L03.jpg,data/features/daugman_strict_v3/gabor_codes/03__1R__S3031R09.jpg.npz,data/features/daugman_strict_v3/gabor_codes/06__1L__S3061L03.jpg.npz,3,6,F03_T1,F06_T1,F03_T1_R,F06_T1_L,1,1,R,L,unrelated,0,0,1,True,0.4601867899094936,4,20772,,"S3031R09,S3061L03",filtered_from_final_matching_results
50989,26,87,03/1R/S3031R09.jpg,07/2L/S3072L09.jpg,data/features/daugman_strict_v3/gabor_codes/03__1R__S3031R09.jpg.npz,data/features/daugman_strict_v3/gabor_codes/07__2L__S3072L09.jpg.npz,3,7,F03_T1,F07_T2,F03_T1_R,F07_T2_L,1,2,R,L,unrelated,0,0,1,True,0.4485604992953493,-8,19868,,"S3031R09,S3072L09",filtered_from_final_matching_results
51011,26,109,03/1R/S3031R09.jpg,09/2R/S3092R04.jpg,data/features/daugman_strict_v3/gabor_codes/03__1R__S3031R09.jpg.npz,data/features/daugman_strict_v3/gabor_codes/09__2R__S3092R04.jpg.npz,3,9,F03_T1,F09_T2,F03_T1_R,F09_T2_R,1,2,R,R,unrelated,0,0,1,True,0.4741632413388139,-6,20436,,"S3031R09,S3092R04",filtered_from_final_matching_results
51021,26,119,03/1R/S3031R09.jpg,10/1L/S3101L10.jpg,data/features/daugman_strict_v3/gabor_codes/03__1R__S3031R09.jpg.npz,data/features/daugman_strict_v3/gabor_codes/10__1L__S3101L10.jpg.npz,3,10,F03_T1,F10_T1,F03_T1_R,F10_T1_L,1,1,R,L,unrelated,0,0,1,True,0.4785675032057153,0,21836,,"S3031R09,S3101L10",filtered_from_final_matching_results
51045,26,143,03/1R/S3031R09.jpg,10/2R/S3102R07.jpg,data/features/daugman_strict_v3/gabor_codes/03__1R__S3031R09.jpg.npz,data/features/daugman_strict_v3/gabor_codes/10__2R__S3102R07.jpg.npz,3,10,F03_T1,F10_T2,F03_T1_R,F10_T2_R,1,2,R,R,unrelated,0,0,1,True,0.4329611650485437,4,20600,,"S3031R09,S3102R07",filtered_from_final_matching_results
51052,26,150,03/1R/S3031R09.jpg,11/1R/S3111R02.jpg,data/features/daugman_strict_v3/gabor_codes/03__1R__S3031R09.jpg.npz,data/features/daugman_strict_v3/gabor_codes/11__1R__S3111R02.jpg.npz,3,11,F03_T1,F11_T1,F03_T1_R,F11_T1_R,1,1,R,R,unrelated,0,0,1,True,0.4629010695187165,4,20944,,"S3031R09,S3111R02",filtered_from_final_matching_results
51064,26,162,03/1R/S3031R09.jpg,12/1R/S3121R01.jpg,data/features/daugman_strict_v3/gabor_codes/03__1R__S3031R09.jpg.npz,data/features/daugman_strict_v3/gabor_codes/12__1R__S3121R01.jpg.npz,3,12,F03_T1,F12_T1,F03_T1_R,F12_T1_R,1,1,R,R,unrelated,0,0,1,True,0.4588223787167449,8,20448,,"S3031R09,S3121R01",filtered_from_final_matching_results
51071,26,169,03/1R/S3031R09.jpg,12/1R/S3121R08.jpg,data/features/daugman_strict_v3/gabor_codes/03__1R__S3031R09.jpg.npz,data/features/daugman_strict_v3/gabor_codes/12__1R__S3121R08.jpg.npz,3,12,F03_T1,F12_T1,F03_T1_R,F12_T1_R,1,1,R,R,unrelated,0,0,1,True,0.4762742487637885,-4,21032,,"S3031R09,S3121R08",filtered_from_final_matching_results
51081,75,222,06/2R/S3062R08.jpg,15/2R/S3152R02.jpg,data/features/daugman_strict_v3/gabor_codes/06__2R__S3062R08.jpg.npz,data/features/daugman_strict_v3/gabor_codes/15__2R__S3152R02.jpg.npz,6,15,F06_T2,F15_T2,F06_T2_R,F15_T2_R,2,2,R,R,unrelated,0,0,1,True,0.4167445119103223,-2,25692,,"S3062R08,S3152R02",filtered_from_final_matching_results
51104,92,159,08/2R/S3082R02.jpg,12/1L/S3121L01.jpg,data/features/daugman_strict_v3/gabor_codes/08__2R__S3082R02.jpg.npz,data/features/daugman_strict_v3/gabor_codes/12__1L__S3121L01.jpg.npz,8,12,F08_T2,F12_T1,F08_T2_R,F12_T1_L,2,1,R,L,unrelated,0,0,1,True,0.403567657263539,-10,26516,,"S3082R02,S3121L01",filtered_from_final_matching_results
51106,26,204,03/1R/S3031R09.jpg,14/2L/S3142L02.jpg,data/features/daugman_strict_v3/gabor_codes/03__1R__S3031R09.jpg.npz,data/features/daugman_strict_v3/gabor_codes/14__2L__S3142L02.jpg.npz,3,14,F03_T1,F14_T2,F03_T1_R,F14_T2_L,1,2,R,L,unrelated,0,0,1,True,0.4741884580703336,16,17744,,"S3031R09,S3142L02",filtered_from_final_matching_results
51110,26,208,03/1R/S3031R09.jpg,14/2R/S3142R07.jpg,data/features/daugman_strict_v3/gabor_codes/03__1R__S3031R09.jpg.npz,data/features/daugman_strict_v3/gabor_codes/14__2R__S3142R07.jpg.npz,3,14,F03_T1,F14_T2,F03_T1_R,F14_T2_R,1,2,R,R,unrelated,0,0,1,True,0.4459858323494687,16,16940,,"S3031R09,S3142R07",filtered_from_final_matching_results
51147,26,245,03/1R/S3031R09.jpg,18/2R/S3182R04.jpg,data/features/daugman_strict_v3/gabor_codes/03__1R__S3031R09.jpg.npz,data/features/daugman_strict_v3/gabor_codes/18__2R__S3182R04.jpg.npz,3,18,F03_T1,F18_T2,F03_T1_R,F18_T2_R,1,2,R,R,unrelated,0,0,1,True,0.4982728842832469,0,18528,,"S3031R09,S3182R04",filtered_from_final_matching_results
51405,99,241,09/2L/S3092L04.jpg,18/2L/S3182L01.jpg,data/features/daugman_strict_v3/gabor_codes/09__2L__S3092L04.jpg.npz,data/features/daugman_strict_v3/gabor_codes/18__2L__S3182L01.jpg.npz,9,18,F09_T2,F18_T2,F09_T2_L,F18_T2_L,2,2,L,L,unrelated,0,0,1,True,0.4725306595956248,-6,24136,,"S3092L04,S3182L01",filtered_from_final_matching_results
51421,91,149,08/2R/S3082R01.jpg,11/1R/S3111R01.jpg,data/features/daugman_strict_v3/gabor_codes/08__2R__S3082R01.jpg.npz,data/features/daugman_strict_v3/gabor_codes/11__1R__S3111R01.jpg.npz,8,11,F08_T2,F11_T1,F08_T2_R,F11_T1_R,2,1,R,R,unrelated,0,0,1,True,0.3910044546630263,0,27836,,"S3082R01,S3111R01",filtered_from_final_matching_results
51580,50,245,05/1L/S3051L06.jpg,18/2R/S3182R04.jpg,data/features/daugman_strict_v3/gabor_codes/05__1L__S3051L06.jpg.npz,data/features/daugman_strict_v3/gabor_codes/18__2R__S3182R04.jpg.npz,5,18,F05_T1,F18_T2,F05_T1_L,F18_T2_R,1,2,L,R,unrelated,0,0,1,True,0.4246022978347326,12,18104,,"S3051L06,S3182R04",filtered_from_final_matching_results
51593,109,144,09/2R/S3092R04.jpg,10/2R/S3102R08.jpg,data/features/daugman_strict_v3/gabor_codes/09__2R__S3092R04.jpg.npz,data/features/daugman_strict_v3/gabor_codes/10__2R__S3102R08.jpg.npz,9,10,F09_T2,F10_T2,F09_T2_R,F10_T2_R,2,2,R,R,unrelated,0,0,1,True,0.4733792671468838,6,25544,,"S3092R04,S3102R08",filtered_from_final_matching_results
51673,187,236,13/1R/S3131R05.jpg,17/1L/S3171L10.jpg,data/features/daugman_strict_v3/gabor_codes/13__1R__S3131R05.jpg.npz,data/features/daugman_strict_v3/gabor_codes/17__1L__S3171L10.jpg.npz,13,17,F13_T1,F17_T1,F13_T1_R,F17_T1_L,1,1,R,L,unrelated,0,0,1,True,0.4351745143233454,-6,24296,,"S3131R05,S3171L10",filtered_from_final_matching_results
51682,150,186,11/1R/S3111R02.jpg,13/1R/S3131R04.jpg,data/features/daugman_strict_v3/gabor_codes/11__1R__S3111R02.jpg.npz,data/features/daugman_strict_v3/gabor_codes/13__1R__S3131R04.jpg.npz,11,13,F11_T1,F13_T1,F11_T1_R,F13_T1_R,1,1,R,R,unrelated,0,0,1,True,0.4216538915094339,0,27136,,"S3111R02,S3131R04",filtered_from_final_matching_results
51742,51,204,05/1L/S3051L07.jpg,14/2L/S3142L02.jpg,data/features/daugman_strict_v3/gabor_codes/05__1L__S3051L07.jpg.npz,data/features/daugman_strict_v3/gabor_codes/14__2L__S3142L02.jpg.npz,5,14,F05_T1,F14_T2,F05_T1_L,F14_T2_L,1,2,L,L,unrelated,0,0,1,True,0.467851472922914,0,22676,,"S3051L07,S3142L02",filtered_from_final_matching_results
51791,159,239,12/1L/S3121L01.jpg,18/1R/S3181R04.jpg,data/features/daugman_strict_v3/gabor_codes/12__1L__S3121L01.jpg.npz,data/features/daugman_strict_v3/gabor_codes/18__1R__S3181R04.jpg.npz,12,18,F12_T1,F18_T1,F12_T1_L,F18_T1_R,1,1,L,R,unrelated,0,0,1,True,0.4512834417932032,12,22128,,"S3121L01,S3181R04",filtered_from_final_matching_results
51817,208,233,14/2R/S3142R07.jpg,16/2R/S3162R08.jpg,data/features/daugman_strict_v3/gabor_codes/14__2R__S3142R07.jpg.npz,data/features/daugman_strict_v3/gabor_codes/16__2R__S3162R08.jpg.npz,14,16,F14_T2,F16_T2,F14_T2_R,F16_T2_R,2,2,R,R,unrelated,0,0,1,True,0.4145531400966183,8,23184,,"S3142R07,S3162R08",filtered_from_final_matching_results
52002,129,225,10/2L/S3102L01.jpg,15/2R/S3152R07.jpg,data/features/daugman_strict_v3/gabor_codes/10__2L__S3102L01.jpg.npz,data/features/daugman_strict_v3/gabor_codes/15__2R__S3152R07.jpg.npz,10,15,F10_T2,F15_T2,F10_T2_L,F15_T2_R,2,2,L,R,unrelated,0,0,1,True,0.4220706260032102,-12,24920,,"S3102L01,S3152R07",filtered_from_final_matching_results
52126,117,185,10/1L/S3101L08.jpg,13/1L/S3131L10.jpg,data/features/daugman_strict_v3/gabor_codes/10__1L__S3101L08.jpg.npz,data/features/daugman_strict_v3/gabor_codes/13__1L__S3131L10.jpg.npz,10,13,F10_T1,F13_T1,F10_T1_L,F13_T1_L,1,1,L,L,unrelated,0,0,1,True,0.453155042824681,0,22884,,"S3101L08,S3131L10",filtered_from_final_matching_results
52206,45,181,04/1L/S3041L06.jpg,12/2R/S3122R02.jpg,data/features/daugman_strict_v3/gabor_codes/04__1L__S3041L06.jpg.npz,data/features/daugman_strict_v3/gabor_codes/12__2R__S3122R02.jpg.npz,4,12,F04_T1,F12_T2,F04_T1_L,F12_T2_R,1,2,L,R,unrelated,0,0,1,True,0.429727157360406,-8,25216,,"S3041L06,S3122R02",filtered_from_final_matching_results
52212,70,196,06/2L/S3062L06.jpg,13/2L/S3132L10.jpg,data/features/daugman_strict_v3/gabor_codes/06__2L__S3062L06.jpg.npz,data/features/daugman_strict_v3/gabor_codes/13__2L__S3132L10.jpg.npz,6,13,F06_T2,F13_T2,F06_T2_L,F13_T2_L,2,2,L,L,unrelated,0,0,1,True,0.4437226048841578,-10,25552,,"S3062L06,S3132L10",filtered_from_final_matching_results
52276,67,218,06/2L/S3062L03.jpg,15/1L/S3151L07.jpg,data/features/daugman_strict_v3/gabor_codes/06__2L__S3062L03.jpg.npz,data/features/daugman_strict_v3/gabor_codes/15__1L__S3151L07.jpg.npz,6,15,F06_T2,F15_T1,F06_T2_L,F15_T1_L,2,1,L,L,unrelated,0,0,1,True,0.4216550719948228,-10,24724,,"S3062L03,S3151L07",filtered_from_final_matching_results
52332,220,245,15/1R/S3151R02.jpg,18/2R/S3182R04.jpg,data/features/daugman_strict_v3/gabor_codes/15__1R__S3151R02.jpg.npz,data/features/daugman_strict_v3/gabor_codes/18__2R__S3182R04.jpg.npz,15,18,F15_T1,F18_T2,F15_T1_R,F18_T2_R,1,2,R,R,unrelated,0,0,1,True,0.4698947961675747,-16,21292,,"S3151R02,S3182R04",filtered_from_final_matching_results
52368,27,43,03/2L/S3032L05.jpg,04/1L/S3041L04.jpg,data/features/daugman_strict_v3/gabor_codes/03__2L__S3032L05.jpg.npz,data/features/daugman_strict_v3/gabor_codes/04__1L__S3041L04.jpg.npz,3,4,F03_T2,F04_T1,F03_T2_L,F04_T1_L,2,1,L,L,unrelated,0,0,1,True,0.445079883805374,14,22032,,"S3032L05,S3041L04",filtered_from_final_matching_results
52372,27,47,03/2L/S3032L05.jpg,04/2L/S3042L08.jpg,data/features/daugman_strict_v3/gabor_codes/03__2L__S3032L05.jpg.npz,data/features/daugman_strict_v3/gabor_codes/04__2L__S3042L08.jpg.npz,3,4,F03_T2,F04_T2,F03_T2_L,F04_T2_L,2,2,L,L,unrelated,0,0,1,True,0.4684148434148434,12,18648,,"S3032L05,S3042L08",filtered_from_final_matching_results
52375,27,50,03/2L/S3032L05.jpg,05/1L/S3051L06.jpg,data/features/daugman_strict_v3/gabor_codes/03__2L__S3032L05.jpg.npz,data/features/daugman_strict_v3/gabor_codes/05__1L__S3051L06.jpg.npz,3,5,F03_T2,F05_T1,F03_T2_L,F05_T1_L,2,1,L,L,unrelated,0,0,1,True,0.4751246261216351,8,20060,,"S3032L05,S3051L06",filtered_from_final_matching_results
52377,27,52,03/2L/S3032L05.jpg,05/1L/S3051L08.jpg,data/features/daugman_strict_v3/gabor_codes/03__2L__S3032L05.jpg.npz,data/features/daugman_strict_v3/gabor_codes/05__1L__S3051L08.jpg.npz,3,5,F03_T2,F05_T1,F03_T2_L,F05_T1_L,2,1,L,L,unrelated,0,0,1,True,0.4489262913522925,10,20676,,"S3032L05,S3051L08",filtered_from_final_matching_results
52389,92,203,08/2R/S3082R02.jpg,14/1R/S3141R10.jpg,data/features/daugman_strict_v3/gabor_codes/08__2R__S3082R02.jpg.npz,data/features/daugman_strict_v3/gabor_codes/14__1R__S3141R10.jpg.npz,8,14,F08_T2,F14_T1,F08_T2_R,F14_T1_R,2,1,R,R,unrelated,0,0,1,True,0.4177220018309429,4,26216,,"S3082R02,S3141R10",filtered_from_final_matching_results
52390,60,162,06/1L/S3061L02.jpg,12/1R/S3121R01.jpg,data/features/daugman_strict_v3/gabor_codes/06__1L__S3061L02.jpg.npz,data/features/daugman_strict_v3/gabor_codes/12__1R__S3121R01.jpg.npz,6,12,F06_T1,F12_T1,F06_T1_L,F12_T1_R,1,1,L,R,unrelated,0,0,1,True,0.4324693042291951,12,23456,,"S3061L02,S3121R01",filtered_from_final_matching_results
52447,147,229,11/1L/S3111L01.jpg,16/2L/S3162L04.jpg,data/features/daugman_strict_v3/gabor_codes/11__1L__S3111L01.jpg.npz,data/features/daugman_strict_v3/gabor_codes/16__2L__S3162L04.jpg.npz,11,16,F11_T1,F16_T2,F11_T1_L,F16_T2_L,1,2,L,L,unrelated,0,0,1,True,0.4389906922629435,0,27504,,"S3111L01,S3162L04",filtered_from_final_matching_results
52449,27,124,03/2L/S3032L05.jpg,10/1R/S3101R05.jpg,data/features/daugman_strict_v3/gabor_codes/03__2L__S3032L05.jpg.npz,data/features/daugman_strict_v3/gabor_codes/10__1R__S3101R05.jpg.npz,3,10,F03_T2,F10_T1,F03_T2_L,F10_T1_R,2,1,L,R,unrelated,0,0,1,True,0.4199622505842171,16,22252,,"S3032L05,S3101R05",filtered_from_final_matching_results
52505,27,180,03/2L/S3032L05.jpg,12/2R/S3122R01.jpg,data/features/daugman_strict_v3/gabor_codes/03__2L__S3032L05.jpg.npz,data/features/daugman_strict_v3/gabor_codes/12__2R__S3122R01.jpg.npz,3,12,F03_T2,F12_T2,F03_T2_L,F12_T2_R,2,2,L,R,unrelated,0,0,1,True,0.4792616625745352,14,22808,,"S3032L05,S3122R01",filtered_from_final_matching_results
52535,27,210,03/2L/S3032L05.jpg,14/2R/S3142R09.jpg,data/features/daugman_strict_v3/gabor_codes/03__2L__S3032L05.jpg.npz,data/features/daugman_strict_v3/gabor_codes/14__2R__S3142R09.jpg.npz,3,14,F03_T2,F14_T2,F03_T2_L,F14_T2_R,2,2,L,R,unrelated,0,0,1,True,0.4546593651382959,16,21548,,"S3032L05,S3142R09",filtered_from_final_matching_results
