a_filename,b_filename,a_stem,b_stem,relation
S3062R08.jpg,S3121R07.jpg,S3062R08,S3121R07,unrelated
S3062R08.jpg,S3122L09.jpg,S3062R08,S3122L09,unrelated
S3062R08.jpg,S3122L07.jpg,S3062R08,S3122L07,unrelated
S3062R08.jpg,S3122L10.jpg,S3062R08,S3122L10,unrelated
S3062R08.jpg,S3122L01.jpg,S3062R08,S3122L01,unrelated
S3062R08.jpg,S3122L05.jpg,S3062R08,S3122L05,unrelated
S3062R08.jpg,S3122R02.jpg,S3062R08,S3122R02,unrelated
S3062R08.jpg,S3122R04.jpg,S3062R08,S3122R04,unrelated
S3062R08.jpg,S3122R03.jpg,S3062R08,S3122R03,unrelated
S3062R08.jpg,S3122R01.jpg,S3062R08,S3122R01,unrelated
S3062R08.jpg,S3051L07.jpg,S3062R08,S3051L07,unrelated
S3062R08.jpg,S3051L08.jpg,S3062R08,S3051L08,unrelated
S3062R08.jpg,S3051L10.jpg,S3062R08,S3051L10,unrelated
S3062R08.jpg,S3051L06.jpg,S3062R08,S3051L06,unrelated
S3062R08.jpg,S3051R01.jpg,S3062R08,S3051R01,unrelated
S3062R08.jpg,S3051R03.jpg,S3062R08,S3051R03,unrelated
S3062R08.jpg,S3052L01.jpg,S3062R08,S3052L01,unrelated
S3062R08.jpg,S3052L02.jpg,S3062R08,S3052L02,unrelated
S3062R08.jpg,S3052L03.jpg,S3062R08,S3052L03,unrelated
S3062R08.jpg,S3052R01.jpg,S3062R08,S3052R01,unrelated
S3062R08.jpg,S3011L07.jpg,S3062R08,S3011L07,unrelated
S3062R08.jpg,S3011R01.jpg,S3062R08,S3011R01,unrelated
S3062R08.jpg,S3011R02.jpg,S3062R08,S3011R02,unrelated
S3062R08.jpg,S3012L07.jpg,S3062R08,S3012L07,unrelated
S3062R08.jpg,S3012L02.jpg,S3062R08,S3012L02,unrelated
S3062R08.jpg,S3012R07.jpg,S3062R08,S3012R07,unrelated
S3021L04.jpg,S3021L03.jpg,S3021L04,S3021L03,genuine
S3021L04.jpg,S3021L06.jpg,S3021L04,S3021L06,genuine
S3021L04.jpg,S3021L02.jpg,S3021L04,S3021L02,genuine
S3021L04.jpg,S3021L01.jpg,S3021L04,S3021L01,genuine
S3021L04.jpg,S3021R09.jpg,S3021L04,S3021R09,same_subject_different_eye
S3021L04.jpg,S3021R01.jpg,S3021L04,S3021R01,same_subject_different_eye
S3021L04.jpg,S3021R02.jpg,S3021L04,S3021R02,same_subject_different_eye
S3021L04.jpg,S3021R07.jpg,S3021L04,S3021R07,same_subject_different_eye
S3021L04.jpg,S3021R06.jpg,S3021L04,S3021R06,same_subject_different_eye
S3021L04.jpg,S3022L01.jpg,S3021L04,S3022L01,twin_same_eye
S3021L04.jpg,S3022R01.jpg,S3021L04,S3022R01,twin_cross_eye
S3021L04.jpg,S3022R02.jpg,S3021L04,S3022R02,twin_cross_eye
S3021L04.jpg,S3101L08.jpg,S3021L04,S3101L08,unrelated
S3021L04.jpg,S3101L04.jpg,S3021L04,S3101L04,unrelated
S3021L04.jpg,S3101L02.jpg,S3021L04,S3101L02,unrelated
S3021L04.jpg,S3101L09.jpg,S3021L04,S3101L09,unrelated
S3021L04.jpg,S3101L10.jpg,S3021L04,S3101L10,unrelated
S3021L04.jpg,S3101R07.jpg,S3021L04,S3101R07,unrelated
S3021L04.jpg,S3101R04.jpg,S3021L04,S3101R04,unrelated
S3021L04.jpg,S3101R03.jpg,S3021L04,S3101R03,unrelated
S3021L04.jpg,S3101R02.jpg,S3021L04,S3101R02,unrelated
S3021L04.jpg,S3101R05.jpg,S3021L04,S3101R05,unrelated
S3021L04.jpg,S3102L10.jpg,S3021L04,S3102L10,unrelated
S3021L04.jpg,S3102L09.jpg,S3021L04,S3102L09,unrelated
S3021L04.jpg,S3102L01.jpg,S3021L04,S3102L01,unrelated
S3021L04.jpg,S3102L07.jpg,S3021L04,S3102L07,unrelated
S3021L04.jpg,S3102L06.jpg,S3021L04,S3102L06,unrelated
S3021L04.jpg,S3102R07.jpg,S3021L04,S3102R07,unrelated
S3021L04.jpg,S3102R08.jpg,S3021L04,S3102R08,unrelated
S3021L04.jpg,S3102R02.jpg,S3021L04,S3102R02,unrelated
S3021L04.jpg,S3102R06.jpg,S3021L04,S3102R06,unrelated
S3021L04.jpg,S3102R09.jpg,S3021L04,S3102R09,unrelated
S3021L04.jpg,S3151L06.jpg,S3021L04,S3151L06,unrelated
S3021L04.jpg,S3151L04.jpg,S3021L04,S3151L04,unrelated
S3021L04.jpg,S3151L03.jpg,S3021L04,S3151L03,unrelated
S3021L04.jpg,S3151L05.jpg,S3021L04,S3151L05,unrelated
S3021L04.jpg,S3151L07.jpg,S3021L04,S3151L07,unrelated
S3021L04.jpg,S3151R03.jpg,S3021L04,S3151R03,unrelated
S3021L04.jpg,S3151R01.jpg,S3021L04,S3151R01,unrelated
S3021L04.jpg,S3151R02.jpg,S3021L04,S3151R02,unrelated
S3021L04.jpg,S3152R04.jpg,S3021L04,S3152R04,unrelated
S3021L04.jpg,S3152R03.jpg,S3021L04,S3152R03,unrelated
S3021L04.jpg,S3152R02.jpg,S3021L04,S3152R02,unrelated
S3021L04.jpg,S3152R07.jpg,S3021L04,S3152R07,unrelated
S3021L04.jpg,S3181R04.jpg,S3021L04,S3181R04,unrelated
S3021L04.jpg,S3181R05.jpg,S3021L04,S3181R05,unrelated
S3021L04.jpg,S3182L01.jpg,S3021L04,S3182L01,unrelated
S3021L04.jpg,S3182R05.jpg,S3021L04,S3182R05,unrelated
S3021L04.jpg,S3182R06.jpg,S3021L04,S3182R06,unrelated
S3021L04.jpg,S3182R04.jpg,S3021L04,S3182R04,unrelated
S3021L04.jpg,S3182R03.jpg,S3021L04,S3182R03,unrelated
S3021L04.jpg,S3182R07.jpg,S3021L04,S3182R07,unrelated
S3021L04.jpg,S3141L03.jpg,S3021L04,S3141L03,unrelated
S3021L04.jpg,S3141R07.jpg,S3021L04,S3141R07,unrelated
S3021L04.jpg,S3141R10.jpg,S3021L04,S3141R10,unrelated
S3021L04.jpg,S3141R04.jpg,S3021L04,S3141R04,unrelated
S3021L04.jpg,S3141R06.jpg,S3021L04,S3141R06,unrelated
S3021L04.jpg,S3142L03.jpg,S3021L04,S3142L03,unrelated
S3021L04.jpg,S3142L02.jpg,S3021L04,S3142L02,unrelated
S3021L04.jpg,S3142L04.jpg,S3021L04,S3142L04,unrelated
S3021L04.jpg,S3142L07.jpg,S3021L04,S3142L07,unrelated
S3021L04.jpg,S3142R08.jpg,S3021L04,S3142R08,unrelated
S3021L04.jpg,S3142R07.jpg,S3021L04,S3142R07,unrelated
S3021L04.jpg,S3142R10.jpg,S3021L04,S3142R10,unrelated
S3021L04.jpg,S3142R09.jpg,S3021L04,S3142R09,unrelated
S3021L04.jpg,S3121L03.jpg,S3021L04,S3121L03,unrelated
S3021L04.jpg,S3121L02.jpg,S3021L04,S3121L02,unrelated
S3021L04.jpg,S3121L01.jpg,S3021L04,S3121L01,unrelated
S3021L04.jpg,S3121R04.jpg,S3021L04,S3121R04,unrelated
S3021L04.jpg,S3121R02.jpg,S3021L04,S3121R02,unrelated
S3021L04.jpg,S3121R01.jpg,S3021L04,S3121R01,unrelated
S3021L04.jpg,S3121R08.jpg,S3021L04,S3121R08,unrelated
S3021L04.jpg,S3121R07.jpg,S3021L04,S3121R07,unrelated
S3021L04.jpg,S3122L09.jpg,S3021L04,S3122L09,unrelated
S3021L04.jpg,S3122L07.jpg,S3021L04,S3122L07,unrelated
S3021L04.jpg,S3122L10.jpg,S3021L04,S3122L10,unrelated
S3021L04.jpg,S3122L01.jpg,S3021L04,S3122L01,unrelated
S3021L04.jpg,S3122L05.jpg,S3021L04,S3122L05,unrelated
S3021L04.jpg,S3122R02.jpg,S3021L04,S3122R02,unrelated
S3021L04.jpg,S3122R04.jpg,S3021L04,S3122R04,unrelated
S3021L04.jpg,S3122R03.jpg,S3021L04,S3122R03,unrelated
S3021L04.jpg,S3122R01.jpg,S3021L04,S3122R01,unrelated
S3021L04.jpg,S3051L07.jpg,S3021L04,S3051L07,unrelated
S3021L04.jpg,S3051L08.jpg,S3021L04,S3051L08,unrelated
S3021L04.jpg,S3051L10.jpg,S3021L04,S3051L10,unrelated
S3021L04.jpg,S3051L06.jpg,S3021L04,S3051L06,unrelated
S3021L04.jpg,S3051R01.jpg,S3021L04,S3051R01,unrelated
S3021L04.jpg,S3051R03.jpg,S3021L04,S3051R03,unrelated
S3021L04.jpg,S3052L01.jpg,S3021L04,S3052L01,unrelated
S3021L04.jpg,S3052L02.jpg,S3021L04,S3052L02,unrelated
S3021L04.jpg,S3052L03.jpg,S3021L04,S3052L03,unrelated
S3021L04.jpg,S3052R01.jpg,S3021L04,S3052R01,unrelated
S3021L04.jpg,S3011L07.jpg,S3021L04,S3011L07,unrelated
S3021L04.jpg,S3011R01.jpg,S3021L04,S3011R01,unrelated
S3021L04.jpg,S3011R02.jpg,S3021L04,S3011R02,unrelated
S3021L04.jpg,S3012L07.jpg,S3021L04,S3012L07,unrelated
S3021L04.jpg,S3012L02.jpg,S3021L04,S3012L02,unrelated
S3021L04.jpg,S3012R07.jpg,S3021L04,S3012R07,unrelated
S3021L03.jpg,S3021L06.jpg,S3021L03,S3021L06,genuine
S3021L03.jpg,S3021L02.jpg,S3021L03,S3021L02,genuine
S3021L03.jpg,S3021L01.jpg,S3021L03,S3021L01,genuine
S3021L03.jpg,S3021R09.jpg,S3021L03,S3021R09,same_subject_different_eye
S3021L03.jpg,S3021R01.jpg,S3021L03,S3021R01,same_subject_different_eye
S3021L03.jpg,S3021R02.jpg,S3021L03,S3021R02,same_subject_different_eye
S3021L03.jpg,S3021R07.jpg,S3021L03,S3021R07,same_subject_different_eye
S3021L03.jpg,S3021R06.jpg,S3021L03,S3021R06,same_subject_different_eye
S3021L03.jpg,S3022L01.jpg,S3021L03,S3022L01,twin_same_eye
S3021L03.jpg,S3022R01.jpg,S3021L03,S3022R01,twin_cross_eye
S3021L03.jpg,S3022R02.jpg,S3021L03,S3022R02,twin_cross_eye
S3021L03.jpg,S3101L08.jpg,S3021L03,S3101L08,unrelated
S3021L03.jpg,S3101L04.jpg,S3021L03,S3101L04,unrelated
S3021L03.jpg,S3101L02.jpg,S3021L03,S3101L02,unrelated
S3021L03.jpg,S3101L09.jpg,S3021L03,S3101L09,unrelated
S3021L03.jpg,S3101L10.jpg,S3021L03,S3101L10,unrelated
S3021L03.jpg,S3101R07.jpg,S3021L03,S3101R07,unrelated
S3021L03.jpg,S3101R04.jpg,S3021L03,S3101R04,unrelated
S3021L03.jpg,S3101R03.jpg,S3021L03,S3101R03,unrelated
S3021L03.jpg,S3101R02.jpg,S3021L03,S3101R02,unrelated
S3021L03.jpg,S3101R05.jpg,S3021L03,S3101R05,unrelated
S3021L03.jpg,S3102L10.jpg,S3021L03,S3102L10,unrelated
S3021L03.jpg,S3102L09.jpg,S3021L03,S3102L09,unrelated
S3021L03.jpg,S3102L01.jpg,S3021L03,S3102L01,unrelated
S3021L03.jpg,S3102L07.jpg,S3021L03,S3102L07,unrelated
S3021L03.jpg,S3102L06.jpg,S3021L03,S3102L06,unrelated
S3021L03.jpg,S3102R07.jpg,S3021L03,S3102R07,unrelated
S3021L03.jpg,S3102R08.jpg,S3021L03,S3102R08,unrelated
S3021L03.jpg,S3102R02.jpg,S3021L03,S3102R02,unrelated
S3021L03.jpg,S3102R06.jpg,S3021L03,S3102R06,unrelated
S3021L03.jpg,S3102R09.jpg,S3021L03,S3102R09,unrelated
S3021L03.jpg,S3151L06.jpg,S3021L03,S3151L06,unrelated
S3021L03.jpg,S3151L04.jpg,S3021L03,S3151L04,unrelated
S3021L03.jpg,S3151L03.jpg,S3021L03,S3151L03,unrelated
S3021L03.jpg,S3151L05.jpg,S3021L03,S3151L05,unrelated
S3021L03.jpg,S3151L07.jpg,S3021L03,S3151L07,unrelated
S3021L03.jpg,S3151R03.jpg,S3021L03,S3151R03,unrelated
S3021L03.jpg,S3151R01.jpg,S3021L03,S3151R01,unrelated
S3021L03.jpg,S3151R02.jpg,S3021L03,S3151R02,unrelated
S3021L03.jpg,S3152R04.jpg,S3021L03,S3152R04,unrelated
S3021L03.jpg,S3152R03.jpg,S3021L03,S3152R03,unrelated
S3021L03.jpg,S3152R02.jpg,S3021L03,S3152R02,unrelated
S3021L03.jpg,S3152R07.jpg,S3021L03,S3152R07,unrelated
S3021L03.jpg,S3181R04.jpg,S3021L03,S3181R04,unrelated
S3021L03.jpg,S3181R05.jpg,S3021L03,S3181R05,unrelated
S3021L03.jpg,S3182L01.jpg,S3021L03,S3182L01,unrelated
S3021L03.jpg,S3182R05.jpg,S3021L03,S3182R05,unrelated
S3021L03.jpg,S3182R06.jpg,S3021L03,S3182R06,unrelated
S3021L03.jpg,S3182R04.jpg,S3021L03,S3182R04,unrelated
S3021L03.jpg,S3182R03.jpg,S3021L03,S3182R03,unrelated
S3021L03.jpg,S3182R07.jpg,S3021L03,S3182R07,unrelated
S3021L03.jpg,S3141L03.jpg,S3021L03,S3141L03,unrelated
S3021L03.jpg,S3141R07.jpg,S3021L03,S3141R07,unrelated
S3021L03.jpg,S3141R10.jpg,S3021L03,S3141R10,unrelated
S3021L03.jpg,S3141R04.jpg,S3021L03,S3141R04,unrelated
S3021L03.jpg,S3141R06.jpg,S3021L03,S3141R06,unrelated
S3021L03.jpg,S3142L03.jpg,S3021L03,S3142L03,unrelated
S3021L03.jpg,S3142L02.jpg,S3021L03,S3142L02,unrelated
S3021L03.jpg,S3142L04.jpg,S3021L03,S3142L04,unrelated
S3021L03.jpg,S3142L07.jpg,S3021L03,S3142L07,unrelated
S3021L03.jpg,S3142R08.jpg,S3021L03,S3142R08,unrelated
S3021L03.jpg,S3142R07.jpg,S3021L03,S3142R07,unrelated
S3021L03.jpg,S3142R10.jpg,S3021L03,S3142R10,unrelated
S3021L03.jpg,S3142R09.jpg,S3021L03,S3142R09,unrelated
S3021L03.jpg,S3121L03.jpg,S3021L03,S3121L03,unrelated
S3021L03.jpg,S3121L02.jpg,S3021L03,S3121L02,unrelated
S3021L03.jpg,S3121L01.jpg,S3021L03,S3121L01,unrelated
S3021L03.jpg,S3121R04.jpg,S3021L03,S3121R04,unrelated
S3021L03.jpg,S3121R02.jpg,S3021L03,S3121R02,unrelated
S3021L03.jpg,S3121R01.jpg,S3021L03,S3121R01,unrelated
S3021L03.jpg,S3121R08.jpg,S3021L03,S3121R08,unrelated
S3021L03.jpg,S3121R07.jpg,S3021L03,S3121R07,unrelated
S3021L03.jpg,S3122L09.jpg,S3021L03,S3122L09,unrelated
S3021L03.jpg,S3122L07.jpg,S3021L03,S3122L07,unrelated
S3021L03.jpg,S3122L10.jpg,S3021L03,S3122L10,unrelated
S3021L03.jpg,S3122L01.jpg,S3021L03,S3122L01,unrelated
S3021L03.jpg,S3122L05.jpg,S3021L03,S3122L05,unrelated
S3021L03.jpg,S3122R02.jpg,S3021L03,S3122R02,unrelated
S3021L03.jpg,S3122R04.jpg,S3021L03,S3122R04,unrelated
S3021L03.jpg,S3122R03.jpg,S3021L03,S3122R03,unrelated
S3021L03.jpg,S3122R01.jpg,S3021L03,S3122R01,unrelated
S3021L03.jpg,S3051L07.jpg,S3021L03,S3051L07,unrelated
S3021L03.jpg,S3051L08.jpg,S3021L03,S3051L08,unrelated
S3021L03.jpg,S3051L10.jpg,S3021L03,S3051L10,unrelated
S3021L03.jpg,S3051L06.jpg,S3021L03,S3051L06,unrelated
S3021L03.jpg,S3051R01.jpg,S3021L03,S3051R01,unrelated
S3021L03.jpg,S3051R03.jpg,S3021L03,S3051R03,unrelated
S3021L03.jpg,S3052L01.jpg,S3021L03,S3052L01,unrelated
S3021L03.jpg,S3052L02.jpg,S3021L03,S3052L02,unrelated
S3021L03.jpg,S3052L03.jpg,S3021L03,S3052L03,unrelated
S3021L03.jpg,S3052R01.jpg,S3021L03,S3052R01,unrelated
S3021L03.jpg,S3011L07.jpg,S3021L03,S3011L07,unrelated
S3021L03.jpg,S3011R01.jpg,S3021L03,S3011R01,unrelated
S3021L03.jpg,S3011R02.jpg,S3021L03,S3011R02,unrelated
S3021L03.jpg,S3012L07.jpg,S3021L03,S3012L07,unrelated
S3021L03.jpg,S3012L02.jpg,S3021L03,S3012L02,unrelated
S3021L03.jpg,S3012R07.jpg,S3021L03,S3012R07,unrelated
S3021L06.jpg,S3021L02.jpg,S3021L06,S3021L02,genuine
S3021L06.jpg,S3021L01.jpg,S3021L06,S3021L01,genuine
S3021L06.jpg,S3021R09.jpg,S3021L06,S3021R09,same_subject_different_eye
S3021L06.jpg,S3021R01.jpg,S3021L06,S3021R01,same_subject_different_eye
S3021L06.jpg,S3021R02.jpg,S3021L06,S3021R02,same_subject_different_eye
S3021L06.jpg,S3021R07.jpg,S3021L06,S3021R07,same_subject_different_eye
S3021L06.jpg,S3021R06.jpg,S3021L06,S3021R06,same_subject_different_eye
S3021L06.jpg,S3022L01.jpg,S3021L06,S3022L01,twin_same_eye
S3021L06.jpg,S3022R01.jpg,S3021L06,S3022R01,twin_cross_eye
S3021L06.jpg,S3022R02.jpg,S3021L06,S3022R02,twin_cross_eye
S3021L06.jpg,S3101L08.jpg,S3021L06,S3101L08,unrelated
S3021L06.jpg,S3101L04.jpg,S3021L06,S3101L04,unrelated
S3021L06.jpg,S3101L02.jpg,S3021L06,S3101L02,unrelated
S3021L06.jpg,S3101L09.jpg,S3021L06,S3101L09,unrelated
S3021L06.jpg,S3101L10.jpg,S3021L06,S3101L10,unrelated
S3021L06.jpg,S3101R07.jpg,S3021L06,S3101R07,unrelated
S3021L06.jpg,S3101R04.jpg,S3021L06,S3101R04,unrelated
S3021L06.jpg,S3101R03.jpg,S3021L06,S3101R03,unrelated
S3021L06.jpg,S3101R02.jpg,S3021L06,S3101R02,unrelated
S3021L06.jpg,S3101R05.jpg,S3021L06,S3101R05,unrelated
S3021L06.jpg,S3102L10.jpg,S3021L06,S3102L10,unrelated
S3021L06.jpg,S3102L09.jpg,S3021L06,S3102L09,unrelated
S3021L06.jpg,S3102L01.jpg,S3021L06,S3102L01,unrelated
S3021L06.jpg,S3102L07.jpg,S3021L06,S3102L07,unrelated
S3021L06.jpg,S3102L06.jpg,S3021L06,S3102L06,unrelated
S3021L06.jpg,S3102R07.jpg,S3021L06,S3102R07,unrelated
S3021L06.jpg,S3102R08.jpg,S3021L06,S3102R08,unrelated
S3021L06.jpg,S3102R02.jpg,S3021L06,S3102R02,unrelated
S3021L06.jpg,S3102R06.jpg,S3021L06,S3102R06,unrelated
S3021L06.jpg,S3102R09.jpg,S3021L06,S3102R09,unrelated
S3021L06.jpg,S3151L06.jpg,S3021L06,S3151L06,unrelated
S3021L06.jpg,S3151L04.jpg,S3021L06,S3151L04,unrelated
S3021L06.jpg,S3151L03.jpg,S3021L06,S3151L03,unrelated
S3021L06.jpg,S3151L05.jpg,S3021L06,S3151L05,unrelated
S3021L06.jpg,S3151L07.jpg,S3021L06,S3151L07,unrelated
S3021L06.jpg,S3151R03.jpg,S3021L06,S3151R03,unrelated
S3021L06.jpg,S3151R01.jpg,S3021L06,S3151R01,unrelated
S3021L06.jpg,S3151R02.jpg,S3021L06,S3151R02,unrelated
S3021L06.jpg,S3152R04.jpg,S3021L06,S3152R04,unrelated
S3021L06.jpg,S3152R03.jpg,S3021L06,S3152R03,unrelated
S3021L06.jpg,S3152R02.jpg,S3021L06,S3152R02,unrelated
S3021L06.jpg,S3152R07.jpg,S3021L06,S3152R07,unrelated
S3021L06.jpg,S3181R04.jpg,S3021L06,S3181R04,unrelated
S3021L06.jpg,S3181R05.jpg,S3021L06,S3181R05,unrelated
S3021L06.jpg,S3182L01.jpg,S3021L06,S3182L01,unrelated
S3021L06.jpg,S3182R05.jpg,S3021L06,S3182R05,unrelated
S3021L06.jpg,S3182R06.jpg,S3021L06,S3182R06,unrelated
S3021L06.jpg,S3182R04.jpg,S3021L06,S3182R04,unrelated
S3021L06.jpg,S3182R03.jpg,S3021L06,S3182R03,unrelated
S3021L06.jpg,S3182R07.jpg,S3021L06,S3182R07,unrelated
S3021L06.jpg,S3141L03.jpg,S3021L06,S3141L03,unrelated
S3021L06.jpg,S3141R07.jpg,S3021L06,S3141R07,unrelated
S3021L06.jpg,S3141R10.jpg,S3021L06,S3141R10,unrelated
S3021L06.jpg,S3141R04.jpg,S3021L06,S3141R04,unrelated
S3021L06.jpg,S3141R06.jpg,S3021L06,S3141R06,unrelated
S3021L06.jpg,S3142L03.jpg,S3021L06,S3142L03,unrelated
S3021L06.jpg,S3142L02.jpg,S3021L06,S3142L02,unrelated
S3021L06.jpg,S3142L04.jpg,S3021L06,S3142L04,unrelated
S3021L06.jpg,S3142L07.jpg,S3021L06,S3142L07,unrelated
S3021L06.jpg,S3142R08.jpg,S3021L06,S3142R08,unrelated
S3021L06.jpg,S3142R07.jpg,S3021L06,S3142R07,unrelated
S3021L06.jpg,S3142R10.jpg,S3021L06,S3142R10,unrelated
S3021L06.jpg,S3142R09.jpg,S3021L06,S3142R09,unrelated
S3021L06.jpg,S3121L03.jpg,S3021L06,S3121L03,unrelated
S3021L06.jpg,S3121L02.jpg,S3021L06,S3121L02,unrelated
S3021L06.jpg,S3121L01.jpg,S3021L06,S3121L01,unrelated
S3021L06.jpg,S3121R04.jpg,S3021L06,S3121R04,unrelated
S3021L06.jpg,S3121R02.jpg,S3021L06,S3121R02,unrelated
S3021L06.jpg,S3121R01.jpg,S3021L06,S3121R01,unrelated
S3021L06.jpg,S3121R08.jpg,S3021L06,S3121R08,unrelated
S3021L06.jpg,S3121R07.jpg,S3021L06,S3121R07,unrelated
S3021L06.jpg,S3122L09.jpg,S3021L06,S3122L09,unrelated
S3021L06.jpg,S3122L07.jpg,S3021L06,S3122L07,unrelated
S3021L06.jpg,S3122L10.jpg,S3021L06,S3122L10,unrelated
S3021L06.jpg,S3122L01.jpg,S3021L06,S3122L01,unrelated
S3021L06.jpg,S3122L05.jpg,S3021L06,S3122L05,unrelated
S3021L06.jpg,S3122R02.jpg,S3021L06,S3122R02,unrelated
S3021L06.jpg,S3122R04.jpg,S3021L06,S3122R04,unrelated
S3021L06.jpg,S3122R03.jpg,S3021L06,S3122R03,unrelated
S3021L06.jpg,S3122R01.jpg,S3021L06,S3122R01,unrelated
S3021L06.jpg,S3051L07.jpg,S3021L06,S3051L07,unrelated
S3021L06.jpg,S3051L08.jpg,S3021L06,S3051L08,unrelated
S3021L06.jpg,S3051L10.jpg,S3021L06,S3051L10,unrelated
S3021L06.jpg,S3051L06.jpg,S3021L06,S3051L06,unrelated
S3021L06.jpg,S3051R01.jpg,S3021L06,S3051R01,unrelated
S3021L06.jpg,S3051R03.jpg,S3021L06,S3051R03,unrelated
S3021L06.jpg,S3052L01.jpg,S3021L06,S3052L01,unrelated
S3021L06.jpg,S3052L02.jpg,S3021L06,S3052L02,unrelated
S3021L06.jpg,S3052L03.jpg,S3021L06,S3052L03,unrelated
S3021L06.jpg,S3052R01.jpg,S3021L06,S3052R01,unrelated
S3021L06.jpg,S3011L07.jpg,S3021L06,S3011L07,unrelated
S3021L06.jpg,S3011R01.jpg,S3021L06,S3011R01,unrelated
S3021L06.jpg,S3011R02.jpg,S3021L06,S3011R02,unrelated
S3021L06.jpg,S3012L07.jpg,S3021L06,S3012L07,unrelated
S3021L06.jpg,S3012L02.jpg,S3021L06,S3012L02,unrelated
S3021L06.jpg,S3012R07.jpg,S3021L06,S3012R07,unrelated
S3021L02.jpg,S3021L01.jpg,S3021L02,S3021L01,genuine
S3021L02.jpg,S3021R09.jpg,S3021L02,S3021R09,same_subject_different_eye
S3021L02.jpg,S3021R01.jpg,S3021L02,S3021R01,same_subject_different_eye
S3021L02.jpg,S3021R02.jpg,S3021L02,S3021R02,same_subject_different_eye
S3021L02.jpg,S3021R07.jpg,S3021L02,S3021R07,same_subject_different_eye
S3021L02.jpg,S3021R06.jpg,S3021L02,S3021R06,same_subject_different_eye
S3021L02.jpg,S3022L01.jpg,S3021L02,S3022L01,twin_same_eye
S3021L02.jpg,S3022R01.jpg,S3021L02,S3022R01,twin_cross_eye
S3021L02.jpg,S3022R02.jpg,S3021L02,S3022R02,twin_cross_eye
S3021L02.jpg,S3101L08.jpg,S3021L02,S3101L08,unrelated
S3021L02.jpg,S3101L04.jpg,S3021L02,S3101L04,unrelated
S3021L02.jpg,S3101L02.jpg,S3021L02,S3101L02,unrelated
S3021L02.jpg,S3101L09.jpg,S3021L02,S3101L09,unrelated
S3021L02.jpg,S3101L10.jpg,S3021L02,S3101L10,unrelated
S3021L02.jpg,S3101R07.jpg,S3021L02,S3101R07,unrelated
S3021L02.jpg,S3101R04.jpg,S3021L02,S3101R04,unrelated
S3021L02.jpg,S3101R03.jpg,S3021L02,S3101R03,unrelated
S3021L02.jpg,S3101R02.jpg,S3021L02,S3101R02,unrelated
S3021L02.jpg,S3101R05.jpg,S3021L02,S3101R05,unrelated
S3021L02.jpg,S3102L10.jpg,S3021L02,S3102L10,unrelated
S3021L02.jpg,S3102L09.jpg,S3021L02,S3102L09,unrelated
S3021L02.jpg,S3102L01.jpg,S3021L02,S3102L01,unrelated
S3021L02.jpg,S3102L07.jpg,S3021L02,S3102L07,unrelated
S3021L02.jpg,S3102L06.jpg,S3021L02,S3102L06,unrelated
S3021L02.jpg,S3102R07.jpg,S3021L02,S3102R07,unrelated
S3021L02.jpg,S3102R08.jpg,S3021L02,S3102R08,unrelated
S3021L02.jpg,S3102R02.jpg,S3021L02,S3102R02,unrelated
S3021L02.jpg,S3102R06.jpg,S3021L02,S3102R06,unrelated
S3021L02.jpg,S3102R09.jpg,S3021L02,S3102R09,unrelated
S3021L02.jpg,S3151L06.jpg,S3021L02,S3151L06,unrelated
S3021L02.jpg,S3151L04.jpg,S3021L02,S3151L04,unrelated
S3021L02.jpg,S3151L03.jpg,S3021L02,S3151L03,unrelated
S3021L02.jpg,S3151L05.jpg,S3021L02,S3151L05,unrelated
S3021L02.jpg,S3151L07.jpg,S3021L02,S3151L07,unrelated
S3021L02.jpg,S3151R03.jpg,S3021L02,S3151R03,unrelated
S3021L02.jpg,S3151R01.jpg,S3021L02,S3151R01,unrelated
S3021L02.jpg,S3151R02.jpg,S3021L02,S3151R02,unrelated
S3021L02.jpg,S3152R04.jpg,S3021L02,S3152R04,unrelated
S3021L02.jpg,S3152R03.jpg,S3021L02,S3152R03,unrelated
S3021L02.jpg,S3152R02.jpg,S3021L02,S3152R02,unrelated
S3021L02.jpg,S3152R07.jpg,S3021L02,S3152R07,unrelated
S3021L02.jpg,S3181R04.jpg,S3021L02,S3181R04,unrelated
S3021L02.jpg,S3181R05.jpg,S3021L02,S3181R05,unrelated
S3021L02.jpg,S3182L01.jpg,S3021L02,S3182L01,unrelated
S3021L02.jpg,S3182R05.jpg,S3021L02,S3182R05,unrelated
S3021L02.jpg,S3182R06.jpg,S3021L02,S3182R06,unrelated
S3021L02.jpg,S3182R04.jpg,S3021L02,S3182R04,unrelated
S3021L02.jpg,S3182R03.jpg,S3021L02,S3182R03,unrelated
S3021L02.jpg,S3182R07.jpg,S3021L02,S3182R07,unrelated
S3021L02.jpg,S3141L03.jpg,S3021L02,S3141L03,unrelated
S3021L02.jpg,S3141R07.jpg,S3021L02,S3141R07,unrelated
S3021L02.jpg,S3141R10.jpg,S3021L02,S3141R10,unrelated
S3021L02.jpg,S3141R04.jpg,S3021L02,S3141R04,unrelated
S3021L02.jpg,S3141R06.jpg,S3021L02,S3141R06,unrelated
S3021L02.jpg,S3142L03.jpg,S3021L02,S3142L03,unrelated
S3021L02.jpg,S3142L02.jpg,S3021L02,S3142L02,unrelated
S3021L02.jpg,S3142L04.jpg,S3021L02,S3142L04,unrelated
