impostor_set,threshold,FAR,FRR,GAR,GRR,abs_FAR_minus_FRR
twin_cross_eye,0.519,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.52,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.521,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.522,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.523,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.524,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.525,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.526,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.527,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.528,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.529,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.53,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.531,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.532,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.533,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.534,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.535,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.536,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.537,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.538,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.539,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.54,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.541,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.542,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.543,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.544,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.545,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.546,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.547,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.548,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.549,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.55,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.551,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.552,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.553,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.554,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.555,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.556,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.557,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.558,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.559,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.56,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.561,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.562,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.5630000000000001,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.5640000000000001,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.5650000000000001,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.5660000000000001,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.5670000000000001,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.5680000000000001,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.5690000000000001,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.5700000000000001,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.5710000000000001,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.5720000000000001,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.5730000000000001,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.5740000000000001,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.5750000000000001,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.5760000000000001,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.577,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.578,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.579,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.58,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.581,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.582,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.583,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.584,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.585,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.586,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.587,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.588,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.589,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.59,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.591,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.592,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.593,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.594,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.595,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.596,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.597,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.598,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.599,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.6,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.601,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.602,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.603,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.604,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.605,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.606,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.607,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.608,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.609,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.61,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.611,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.612,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.613,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.614,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.615,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.616,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.617,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.618,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.619,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.62,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.621,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.622,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.623,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.624,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.625,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.626,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.627,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.628,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.629,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.63,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.631,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.632,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.633,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.634,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.635,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.636,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.637,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.638,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.639,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.64,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.641,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.642,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.643,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.644,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.645,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.646,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.647,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.648,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.649,1.0,0.0,1.0,0.0,1.0
twin_cross_eye,0.65,1.0,0.0,1.0,0.0,1.0
same_subject_different_eye,0.0,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.001,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.002,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.003,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.004,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.005,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.006,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.007,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.008,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.009000000000000001,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.01,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.011,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.012,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.013000000000000001,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.014,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.015,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.016,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.017,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.018000000000000002,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.019,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.02,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.021,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.022,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.023,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.024,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.025,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.026000000000000002,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.027,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.028,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.029,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.03,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.031,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.032,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.033,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.034,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.035,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.036000000000000004,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.037,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.038,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.039,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.04,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.041,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.042,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.043000000000000003,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.044,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.045,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.046,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.047,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.048,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.049,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.05,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.051000000000000004,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.052000000000000005,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.053,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.054,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.055,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.056,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.057,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.058,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.059000000000000004,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.06,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.061,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.062,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.063,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.064,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.065,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.066,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.067,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.068,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.069,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.07,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.07100000000000001,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.07200000000000001,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.073,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.074,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.075,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.076,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.077,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.078,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.079,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.08,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.081,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.082,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.083,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.084,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.085,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.08600000000000001,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.08700000000000001,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.088,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.089,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.09,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.091,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.092,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.093,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.094,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.095,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.096,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.097,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.098,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.099,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.1,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.101,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.10200000000000001,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.10300000000000001,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.10400000000000001,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.105,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.106,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.107,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.108,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.109,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.11,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.111,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.112,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.113,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.114,0.0,1.0,0.0,1.0,1.0
same_subject_different_eye,0.115,0.0,0.9997489959839357,0.00025100401606426015,1.0,0.9997489959839357
same_subject_different_eye,0.116,0.0,0.9997489959839357,0.00025100401606426015,1.0,0.9997489959839357
same_subject_different_eye,0.117,0.0,0.9997489959839357,0.00025100401606426015,1.0,0.9997489959839357
same_subject_different_eye,0.11800000000000001,0.0,0.9997489959839357,0.00025100401606426015,1.0,0.9997489959839357
same_subject_different_eye,0.11900000000000001,0.0,0.9997489959839357,0.00025100401606426015,1.0,0.9997489959839357
same_subject_different_eye,0.12,0.0,0.9997489959839357,0.00025100401606426015,1.0,0.9997489959839357
same_subject_different_eye,0.121,0.0,0.9997489959839357,0.00025100401606426015,1.0,0.9997489959839357
same_subject_different_eye,0.122,0.0,0.9994979919678715,0.0005020080321285203,1.0,0.9994979919678715
same_subject_different_eye,0.123,0.0,0.9994979919678715,0.0005020080321285203,1.0,0.9994979919678715
same_subject_different_eye,0.124,0.0,0.9994979919678715,0.0005020080321285203,1.0,0.9994979919678715
same_subject_different_eye,0.125,0.0,0.9994979919678715,0.0005020080321285203,1.0,0.9994979919678715
same_subject_different_eye,0.126,0.0,0.9992469879518072,0.0007530120481927804,1.0,0.9992469879518072
same_subject_different_eye,0.127,0.0,0.998995983935743,0.0010040160642570406,1.0,0.998995983935743
same_subject_different_eye,0.128,0.0,0.9987449799196787,0.0012550200803213007,1.0,0.9987449799196787
same_subject_different_eye,0.129,0.0,0.9982429718875502,0.001757028112449821,1.0,0.9982429718875502
same_subject_different_eye,0.13,0.0,0.9982429718875502,0.001757028112449821,1.0,0.9982429718875502
same_subject_different_eye,0.131,0.0,0.9982429718875502,0.001757028112449821,1.0,0.9982429718875502
same_subject_different_eye,0.132,0.0,0.9982429718875502,0.001757028112449821,1.0,0.9982429718875502
same_subject_different_eye,0.133,0.0,0.9979919678714859,0.002008032128514081,1.0,0.9979919678714859
same_subject_different_eye,0.134,0.0,0.9977409638554217,0.0022590361445783413,1.0,0.9977409638554217
same_subject_different_eye,0.135,0.0,0.9977409638554217,0.0022590361445783413,1.0,0.9977409638554217
same_subject_different_eye,0.136,0.0,0.9977409638554217,0.0022590361445783413,1.0,0.9977409638554217
same_subject_different_eye,0.137,0.0,0.9977409638554217,0.0022590361445783413,1.0,0.9977409638554217
same_subject_different_eye,0.138,0.0,0.9974899598393574,0.0025100401606426015,1.0,0.9974899598393574
same_subject_different_eye,0.139,0.0,0.9972389558232931,0.0027610441767068616,1.0,0.9972389558232931
same_subject_different_eye,0.14,0.0,0.9967369477911646,0.003263052208835382,1.0,0.9967369477911646
same_subject_different_eye,0.14100000000000001,0.0,0.9964859437751004,0.003514056224899642,1.0,0.9964859437751004
same_subject_different_eye,0.14200000000000002,0.0,0.9964859437751004,0.003514056224899642,1.0,0.9964859437751004
same_subject_different_eye,0.14300000000000002,0.0,0.9964859437751004,0.003514056224899642,1.0,0.9964859437751004
same_subject_different_eye,0.14400000000000002,0.0,0.9962349397590361,0.0037650602409639022,1.0,0.9962349397590361
same_subject_different_eye,0.145,0.0,0.9952309236947792,0.004769076305220832,1.0,0.9952309236947792
same_subject_different_eye,0.146,0.0,0.9949799196787149,0.005020080321285092,1.0,0.9949799196787149
same_subject_different_eye,0.147,0.0,0.9944779116465864,0.005522088353413612,1.0,0.9944779116465864
same_subject_different_eye,0.148,0.0,0.9939759036144579,0.0060240963855421326,1.0,0.9939759036144579
same_subject_different_eye,0.149,0.0,0.9939759036144579,0.0060240963855421326,1.0,0.9939759036144579
same_subject_different_eye,0.15,0.0,0.9937248995983936,0.006275100401606393,1.0,0.9937248995983936
same_subject_different_eye,0.151,0.0,0.9927208835341366,0.007279116465863433,1.0,0.9927208835341366
same_subject_different_eye,0.152,0.0,0.9927208835341366,0.007279116465863433,1.0,0.9927208835341366
same_subject_different_eye,0.153,0.0,0.9919678714859438,0.008032128514056214,1.0,0.9919678714859438
same_subject_different_eye,0.154,0.0,0.9914658634538153,0.008534136546184734,1.0,0.9914658634538153
same_subject_different_eye,0.155,0.0,0.991214859437751,0.008785140562248994,1.0,0.991214859437751
same_subject_different_eye,0.156,0.0,0.9904618473895582,0.009538152610441775,1.0,0.9904618473895582
same_subject_different_eye,0.157,0.0,0.9892068273092369,0.010793172690763075,1.0,0.9892068273092369
same_subject_different_eye,0.158,0.0,0.9879518072289156,0.012048192771084376,1.0,0.9879518072289156
same_subject_different_eye,0.159,0.0,0.9871987951807228,0.012801204819277157,1.0,0.9871987951807228
same_subject_different_eye,0.16,0.0,0.9861947791164659,0.013805220883534086,1.0,0.9861947791164659
same_subject_different_eye,0.161,0.0,0.9854417670682731,0.014558232931726867,1.0,0.9854417670682731
same_subject_different_eye,0.162,0.0,0.9849397590361446,0.015060240963855387,1.0,0.9849397590361446
same_subject_different_eye,0.163,0.0,0.983433734939759,0.016566265060240948,1.0,0.983433734939759
same_subject_different_eye,0.164,0.0,0.9821787148594378,0.01782128514056225,1.0,0.9821787148594378
same_subject_different_eye,0.165,0.0,0.9821787148594378,0.01782128514056225,1.0,0.9821787148594378
same_subject_different_eye,0.166,0.0,0.9816767068273092,0.01832329317269077,1.0,0.9816767068273092
same_subject_different_eye,0.167,0.0,0.9806726907630522,0.01932730923694781,1.0,0.9806726907630522
same_subject_different_eye,0.168,0.0,0.9796686746987951,0.02033132530120485,1.0,0.9796686746987951
same_subject_different_eye,0.169,0.0,0.9789156626506024,0.02108433734939763,1.0,0.9789156626506024
same_subject_different_eye,0.17,0.0,0.9784136546184738,0.02158634538152615,1.0,0.9784136546184738
same_subject_different_eye,0.171,0.0,0.9774096385542169,0.02259036144578308,1.0,0.9774096385542169
same_subject_different_eye,0.17200000000000001,0.0,0.9764056224899599,0.02359437751004012,1.0,0.9764056224899599
same_subject_different_eye,0.17300000000000001,0.0,0.9751506024096386,0.02484939759036142,1.0,0.9751506024096386
same_subject_different_eye,0.17400000000000002,0.0,0.973644578313253,0.026355421686746983,1.0,0.973644578313253
same_subject_different_eye,0.17500000000000002,0.0,0.9723895582329317,0.027610441767068283,1.0,0.9723895582329317
same_subject_different_eye,0.176,0.0,0.9721385542168675,0.027861445783132543,1.0,0.9721385542168675
same_subject_different_eye,0.177,0.0,0.9716365461847389,0.028363453815261064,1.0,0.9716365461847389
same_subject_different_eye,0.178,0.0,0.9708835341365462,0.029116465863453844,1.0,0.9708835341365462
same_subject_different_eye,0.179,0.0,0.9701305220883534,0.029869477911646625,1.0,0.9701305220883534
same_subject_different_eye,0.18,0.0,0.9691265060240963,0.030873493975903665,1.0,0.9691265060240963
same_subject_different_eye,0.181,0.0,0.9678714859437751,0.032128514056224855,1.0,0.9678714859437751
same_subject_different_eye,0.182,0.0,0.9668674698795181,0.033132530120481896,1.0,0.9668674698795181
same_subject_different_eye,0.183,0.0,0.9663654618473896,0.033634538152610416,1.0,0.9663654618473896
same_subject_different_eye,0.184,0.0,0.9658634538152611,0.034136546184738936,1.0,0.9658634538152611
same_subject_different_eye,0.185,0.0,0.9643574297188755,0.0356425702811245,1.0,0.9643574297188755
same_subject_different_eye,0.186,0.0,0.9631024096385542,0.0368975903614458,1.0,0.9631024096385542
same_subject_different_eye,0.187,0.0,0.9615963855421686,0.03840361445783136,1.0,0.9615963855421686
same_subject_different_eye,0.188,0.0,0.9605923694779116,0.0394076305220884,1.0,0.9605923694779116
same_subject_different_eye,0.189,0.0,0.9595883534136547,0.04041164658634533,1.0,0.9595883534136547
same_subject_different_eye,0.19,0.0,0.9580823293172691,0.04191767068273089,1.0,0.9580823293172691
same_subject_different_eye,0.191,0.0,0.9558232931726908,0.04417670682730923,1.0,0.9558232931726908
same_subject_different_eye,0.192,0.0,0.9538152610441767,0.04618473895582331,1.0,0.9538152610441767
same_subject_different_eye,0.193,0.0,0.9523092369477911,0.04769076305220887,1.0,0.9523092369477911
same_subject_different_eye,0.194,0.0,0.9508032128514057,0.04919678714859432,1.0,0.9508032128514057
same_subject_different_eye,0.195,0.0,0.9490461847389559,0.050953815261044144,1.0,0.9490461847389559
same_subject_different_eye,0.196,0.0,0.9480421686746988,0.051957831325301185,1.0,0.9480421686746988
same_subject_different_eye,0.197,0.0,0.947289156626506,0.052710843373493965,1.0,0.947289156626506
same_subject_different_eye,0.198,0.0,0.945281124497992,0.054718875502008046,1.0,0.945281124497992
same_subject_different_eye,0.199,0.0,0.9435240963855421,0.05647590361445787,1.0,0.9435240963855421
same_subject_different_eye,0.2,0.0,0.9405120481927711,0.05948795180722888,1.0,0.9405120481927711
same_subject_different_eye,0.201,0.0,0.9392570281124498,0.06074297188755018,1.0,0.9392570281124498
same_subject_different_eye,0.202,0.0,0.9377510040160643,0.06224899598393574,1.0,0.9377510040160643
same_subject_different_eye,0.203,0.0,0.9347389558232931,0.06526104417670686,1.0,0.9347389558232931
same_subject_different_eye,0.20400000000000001,0.0,0.9329819277108434,0.06701807228915657,1.0,0.9329819277108434
same_subject_different_eye,0.20500000000000002,0.0,0.9312248995983936,0.06877510040160639,1.0,0.9312248995983936
same_subject_different_eye,0.20600000000000002,0.0,0.9269578313253012,0.07304216867469882,1.0,0.9269578313253012
same_subject_different_eye,0.20700000000000002,0.0,0.9257028112449799,0.07429718875502012,1.0,0.9257028112449799
same_subject_different_eye,0.20800000000000002,0.0,0.9234437751004017,0.07655622489959835,1.0,0.9234437751004017
same_subject_different_eye,0.209,0.0,0.9216867469879518,0.07831325301204817,1.0,0.9216867469879518
same_subject_different_eye,0.21,0.0,0.9196787148594378,0.08032128514056225,1.0,0.9196787148594378
same_subject_different_eye,0.211,0.0,0.9156626506024096,0.08433734939759041,1.0,0.9156626506024096
same_subject_different_eye,0.212,0.0,0.9126506024096386,0.08734939759036142,1.0,0.9126506024096386
same_subject_different_eye,0.213,0.0,0.9118975903614458,0.0881024096385542,1.0,0.9118975903614458
same_subject_different_eye,0.214,0.0,0.9091365461847389,0.09086345381526106,1.0,0.9091365461847389
same_subject_different_eye,0.215,0.0,0.9048694779116466,0.09513052208835338,1.0,0.9048694779116466
same_subject_different_eye,0.216,0.0,0.9041164658634538,0.09588353413654616,1.0,0.9041164658634538
same_subject_different_eye,0.217,0.0,0.9008534136546185,0.09914658634538154,1.0,0.9008534136546185
same_subject_different_eye,0.218,0.0,0.8983433734939759,0.10165662650602414,1.0,0.8983433734939759
same_subject_different_eye,0.219,0.0,0.8955823293172691,0.10441767068273089,1.0,0.8955823293172691
same_subject_different_eye,0.22,0.0,0.893574297188755,0.10642570281124497,1.0,0.893574297188755
same_subject_different_eye,0.221,0.0,0.891566265060241,0.10843373493975905,1.0,0.891566265060241
same_subject_different_eye,0.222,0.0,0.8883032128514057,0.11169678714859432,1.0,0.8883032128514057
same_subject_different_eye,0.223,0.0,0.8862951807228916,0.1137048192771084,1.0,0.8862951807228916
same_subject_different_eye,0.224,0.0,0.882781124497992,0.11721887550200805,1.0,0.882781124497992
same_subject_different_eye,0.225,0.0,0.8797690763052208,0.12023092369477917,1.0,0.8797690763052208
